Condition,Session,Individual,Group,Gender,BreakfastToday,BreakfastUsually,HowHungry,Q1,Q2,Q3,Q4P,Q5P,Q1NP,Q2NP,Q3NP,Contribution,Punishment Sent,Punishment Received,Initial Payoff,Final Payoff,Group Contribution,Group Share,Total Payoff,Participant Number,Punishment First,Punishment Round,Questions Correct,Punishment Questions Correct,Non Punishment Questions Correct,Trial Number,Condition Name,TimeContribution,TimePunishment
0,2,27,7,F,0,1,5,1,1,1,1,1,1,1,1,10,-,-,-,17,20,7,414,25,Y,N,1,1,1,18,No Breakfast,6,NA
0,2,27,7,F,0,1,5,1,1,1,1,1,1,1,1,0,-,-,-,23,9,3,414,25,Y,N,1,1,1,19,No Breakfast,3,NA
0,2,27,7,F,0,1,5,1,1,1,1,1,1,1,1,0,-,-,-,22,5,2,414,25,Y,N,1,1,1,20,No Breakfast,5,NA
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,20,0,26,15,0,43,15,312,26,Y,Y,0.625,1,0.5,1,No Breakfast,32,48
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,12,7,18,18,0,28,10,312,26,Y,Y,0.625,1,0.5,2,No Breakfast,22,32
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,0,0,9,32,23,33,12,312,26,Y,Y,0.625,1,0.5,3,No Breakfast,5,10
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,0,0,15,25,10,15,5,312,26,Y,Y,0.625,1,0.5,4,No Breakfast,5,29
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,7,0,18,29,11,45,16,312,26,Y,Y,0.625,1,0.5,5,No Breakfast,9,15
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,6,0,30,28,0,41,14,312,26,Y,Y,0.625,1,0.5,6,No Breakfast,4,6
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,0,0,12,31,19,30,11,312,26,Y,Y,0.625,1,0.5,7,No Breakfast,14,7
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,20,0,14,18,4,50,18,312,26,Y,Y,0.625,1,0.5,8,No Breakfast,4,5
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,0,0,12,31,19,32,11,312,26,Y,Y,0.625,1,0.5,9,No Breakfast,3,11
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,0,0,12,34,22,40,14,312,26,Y,Y,0.625,1,0.5,10,No Breakfast,5,5
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,20,-,-,-,15,42,15,312,26,Y,N,0.625,1,0.5,11,No Breakfast,28,NA
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,20,-,-,-,11,31,11,312,26,Y,N,0.625,1,0.5,12,No Breakfast,6,NA
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,0,-,-,-,28,22,8,312,26,Y,N,0.625,1,0.5,13,No Breakfast,4,NA
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,0,-,-,-,25,15,5,312,26,Y,N,0.625,1,0.5,14,No Breakfast,12,NA
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,12,-,-,-,16,22,8,312,26,Y,N,0.625,1,0.5,15,No Breakfast,4,NA
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,12,-,-,-,16,22,8,312,26,Y,N,0.625,1,0.5,16,No Breakfast,4,NA
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,0,-,-,-,27,20,7,312,26,Y,N,0.625,1,0.5,17,No Breakfast,2,NA
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,2,-,-,-,25,20,7,312,26,Y,N,0.625,1,0.5,18,No Breakfast,2,NA
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,4,-,-,-,19,9,3,312,26,Y,N,0.625,1,0.5,19,No Breakfast,2,NA
0,2,35,7,M,0,1,7,0,1,0,1,1,1,1,0,0,-,-,-,22,5,2,312,26,Y,N,0.625,1,0.5,20,No Breakfast,3,NA
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,10,3,18,25,4,43,15,319,27,Y,Y,0.5,0,0.666666667,1,No Breakfast,25,56
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,10,3,18,20,0,28,10,319,27,Y,Y,0.5,0,0.666666667,2,No Breakfast,20,16
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,20,3,11,12,0,33,12,319,27,Y,Y,0.5,0,0.666666667,3,No Breakfast,12,29
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,0,3,12,25,10,15,5,319,27,Y,Y,0.5,0,0.666666667,4,No Breakfast,3,14
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,8,4,18,28,6,45,16,319,27,Y,Y,0.5,0,0.666666667,5,No Breakfast,19,8
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,20,6,11,14,0,41,14,319,27,Y,Y,0.5,0,0.666666667,6,No Breakfast,10,5
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,10,3,6,21,12,30,11,319,27,Y,Y,0.5,0,0.666666667,7,No Breakfast,4,9
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,10,3,21,28,4,50,18,319,27,Y,Y,0.5,0,0.666666667,8,No Breakfast,7,12
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,10,3,6,21,12,32,11,319,27,Y,Y,0.5,0,0.666666667,9,No Breakfast,9,13
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,20,2,5,14,7,40,14,319,27,Y,Y,0.5,0,0.666666667,10,No Breakfast,6,10
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,10,-,-,-,25,42,15,319,27,Y,N,0.5,0,0.666666667,11,No Breakfast,20,NA
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,0,-,-,-,31,31,11,319,27,Y,N,0.5,0,0.666666667,12,No Breakfast,11,NA
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,0,-,-,-,28,22,8,319,27,Y,N,0.5,0,0.666666667,13,No Breakfast,11,NA
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,0,-,-,-,25,15,5,319,27,Y,N,0.5,0,0.666666667,14,No Breakfast,4,NA
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,0,-,-,-,28,22,8,319,27,Y,N,0.5,0,0.666666667,15,No Breakfast,2,NA
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,0,-,-,-,28,22,8,319,27,Y,N,0.5,0,0.666666667,16,No Breakfast,2,NA
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,0,-,-,-,27,20,7,319,27,Y,N,0.5,0,0.666666667,17,No Breakfast,2,NA
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,0,-,-,-,27,20,7,319,27,Y,N,0.5,0,0.666666667,18,No Breakfast,4,NA
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,0,-,-,-,23,9,3,319,27,Y,N,0.5,0,0.666666667,19,No Breakfast,3,NA
0,2,22,7,F,0,0,4,0,1,0,0,0,1,1,1,0,-,-,-,22,5,2,319,27,Y,N,0.5,0,0.666666667,20,No Breakfast,4,NA
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,8,16,6,27,5,43,15,211,28,Y,Y,0.625,0.5,0.666666667,1,No Breakfast,78,52
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,5,9,21,25,0,28,10,211,28,Y,Y,0.625,0.5,0.666666667,2,No Breakfast,10,40
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,10,12,4,22,6,33,12,211,28,Y,Y,0.625,0.5,0.666666667,3,No Breakfast,6,15
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,15,9,2,10,0,15,5,211,28,Y,Y,0.625,0.5,0.666666667,4,No Breakfast,14,19
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,20,13,6,16,0,45,16,211,28,Y,Y,0.625,0.5,0.666666667,5,No Breakfast,10,26
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,10,20,8,24,0,41,14,211,28,Y,Y,0.625,0.5,0.666666667,6,No Breakfast,6,80
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,20,1,2,11,8,30,11,211,28,Y,Y,0.625,0.5,0.666666667,7,No Breakfast,12,12
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,20,10,4,18,4,50,18,211,28,Y,Y,0.625,0.5,0.666666667,8,No Breakfast,4,9
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,20,1,2,11,8,32,11,211,28,Y,Y,0.625,0.5,0.666666667,9,No Breakfast,6,13
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,20,4,1,14,9,40,14,211,28,Y,Y,0.625,0.5,0.666666667,10,No Breakfast,5,21
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,10,-,-,-,25,42,15,211,28,Y,N,0.625,0.5,0.666666667,11,No Breakfast,23,NA
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,10,-,-,-,21,31,11,211,28,Y,N,0.625,0.5,0.666666667,12,No Breakfast,21,NA
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,20,-,-,-,8,22,8,211,28,Y,N,0.625,0.5,0.666666667,13,No Breakfast,15,NA
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,10,-,-,-,15,15,5,211,28,Y,N,0.625,0.5,0.666666667,14,No Breakfast,4,NA
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,10,-,-,-,18,22,8,211,28,Y,N,0.625,0.5,0.666666667,15,No Breakfast,3,NA
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,10,-,-,-,18,22,8,211,28,Y,N,0.625,0.5,0.666666667,16,No Breakfast,6,NA
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,15,-,-,-,12,20,7,211,28,Y,N,0.625,0.5,0.666666667,17,No Breakfast,6,NA
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,8,-,-,-,19,20,7,211,28,Y,N,0.625,0.5,0.666666667,18,No Breakfast,5,NA
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,5,-,-,-,18,9,3,211,28,Y,N,0.625,0.5,0.666666667,19,No Breakfast,4,NA
0,2,20,7,F,0,0,5,0,0,1,0,1,1,1,1,5,-,-,-,17,5,2,211,28,Y,N,0.625,0.5,0.666666667,20,No Breakfast,5,NA
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,10,1,6,26,19,45,16,366,29,Y,Y,1,1,1,1,No Breakfast,28,17
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,2,20,23,1,50,18,366,29,Y,Y,1,1,1,2,No Breakfast,4,10
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,1,0,22,21,48,17,366,29,Y,Y,1,1,1,3,No Breakfast,5,14
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,0,9,27,18,63,22,366,29,Y,Y,1,1,1,4,No Breakfast,4,7
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,20,2,22,21,0,60,21,366,29,Y,Y,1,1,1,5,No Breakfast,5,9
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,20,2,2,21,17,60,21,366,29,Y,Y,1,1,1,6,No Breakfast,8,7
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,4,4,24,16,53,19,366,29,Y,Y,1,1,1,7,No Breakfast,4,12
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,0,0,27,27,63,22,366,29,Y,Y,1,1,1,8,No Breakfast,7,6
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,4,0,21,17,46,16,366,29,Y,Y,1,1,1,9,No Breakfast,9,12
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,0,0,30,30,70,25,366,29,Y,Y,1,1,1,10,No Breakfast,5,4
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,-,-,-,23,50,18,366,29,Y,N,1,1,1,11,No Breakfast,14,NA
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,-,-,-,21,45,16,366,29,Y,N,1,1,1,12,No Breakfast,8,NA
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,14,-,-,-,20,41,14,366,29,Y,N,1,1,1,13,No Breakfast,6,NA
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,-,-,-,17,34,12,366,29,Y,N,1,1,1,14,No Breakfast,9,NA
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,-,-,-,15,27,10,366,29,Y,N,1,1,1,15,No Breakfast,5,NA
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,10,-,-,-,19,26,9,366,29,Y,N,1,1,1,16,No Breakfast,4,NA
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,0,-,-,-,21,3,1,366,29,Y,N,1,1,1,17,No Breakfast,3,NA
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,4,-,-,-,26,29,10,366,29,Y,N,1,1,1,18,No Breakfast,5,NA
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,0,-,-,-,24,10,4,366,29,Y,N,1,1,1,19,No Breakfast,3,NA
0,2,14,8,M,0,1,2,1,1,1,1,1,1,1,1,15,-,-,-,14,25,9,366,29,Y,N,1,1,1,20,No Breakfast,5,NA
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,5,0,39,31,0,45,16,401,30,Y,Y,0.875,1,0.833333333,1,No Breakfast,13,18
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,10,10,18,28,0,50,18,401,30,Y,Y,0.875,1,0.833333333,2,No Breakfast,6,18
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,20,0,0,17,17,48,17,401,30,Y,Y,0.875,1,0.833333333,3,No Breakfast,5,6
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,18,0,2,24,22,63,22,401,30,Y,Y,0.875,1,0.833333333,4,No Breakfast,4,5
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,20,1,22,21,0,60,21,401,30,Y,Y,0.875,1,0.833333333,5,No Breakfast,4,5
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,15,0,3,26,23,60,21,401,30,Y,Y,0.875,1,0.833333333,6,No Breakfast,4,7
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,15,0,4,24,20,53,19,401,30,Y,Y,0.875,1,0.833333333,7,No Breakfast,4,6
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,18,0,0,24,24,63,22,401,30,Y,Y,0.875,1,0.833333333,8,No Breakfast,4,4
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,18,0,0,18,18,46,16,401,30,Y,Y,0.875,1,0.833333333,9,No Breakfast,4,5
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,20,0,0,25,25,70,25,401,30,Y,Y,0.875,1,0.833333333,10,No Breakfast,5,4
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,15,-,-,-,23,50,18,401,30,Y,N,0.875,1,0.833333333,11,No Breakfast,9,NA
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,10,-,-,-,26,45,16,401,30,Y,N,0.875,1,0.833333333,12,No Breakfast,4,NA
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,7,-,-,-,27,41,14,401,30,Y,N,0.875,1,0.833333333,13,No Breakfast,5,NA
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,7,-,-,-,25,34,12,401,30,Y,N,0.875,1,0.833333333,14,No Breakfast,4,NA
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,6,-,-,-,24,27,10,401,30,Y,N,0.875,1,0.833333333,15,No Breakfast,6,NA
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,6,-,-,-,23,26,9,401,30,Y,N,0.875,1,0.833333333,16,No Breakfast,3,NA
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,0,-,-,-,21,3,1,401,30,Y,N,0.875,1,0.833333333,17,No Breakfast,2,NA
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,0,-,-,-,30,29,10,401,30,Y,N,0.875,1,0.833333333,18,No Breakfast,4,NA
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,0,-,-,-,24,10,4,401,30,Y,N,0.875,1,0.833333333,19,No Breakfast,3,NA
0,2,8,8,F,0,0,3,1,0,1,1,1,1,1,1,0,-,-,-,29,25,9,401,30,Y,N,0.875,1,0.833333333,20,No Breakfast,4,NA
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,15,12,0,21,9,45,16,422,31,Y,Y,0.5,1,0.333333333,1,No Breakfast,71,25
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,10,0,12,28,16,50,18,422,31,Y,Y,0.5,1,0.333333333,2,No Breakfast,8,13
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,3,1,21,34,12,48,17,422,31,Y,Y,0.5,1,0.333333333,3,No Breakfast,13,12
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,10,8,3,32,21,63,22,422,31,Y,Y,0.5,1,0.333333333,4,No Breakfast,5,21
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,15,3,18,26,5,60,21,422,31,Y,Y,0.5,1,0.333333333,5,No Breakfast,7,24
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,10,3,6,31,22,60,21,422,31,Y,Y,0.5,1,0.333333333,6,No Breakfast,5,27
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,3,9,48,36,0,53,19,422,31,Y,Y,0.5,1,0.333333333,7,No Breakfast,9,11
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,10,0,0,32,32,63,22,422,31,Y,Y,0.5,1,0.333333333,8,No Breakfast,10,11
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,10,10,0,26,16,46,16,422,31,Y,Y,0.5,1,0.333333333,9,No Breakfast,8,11
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,20,1,0,25,24,70,25,422,31,Y,Y,0.5,1,0.333333333,10,No Breakfast,9,9
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,5,-,-,-,33,50,18,422,31,Y,N,0.5,1,0.333333333,11,No Breakfast,21,NA
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,0,-,-,-,36,45,16,422,31,Y,N,0.5,1,0.333333333,12,No Breakfast,23,NA
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,10,-,-,-,24,41,14,422,31,Y,N,0.5,1,0.333333333,13,No Breakfast,7,NA
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,2,-,-,-,30,34,12,422,31,Y,N,0.5,1,0.333333333,14,No Breakfast,19,NA
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,1,-,-,-,29,27,10,422,31,Y,N,0.5,1,0.333333333,15,No Breakfast,3,NA
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,5,-,-,-,24,26,9,422,31,Y,N,0.5,1,0.333333333,16,No Breakfast,5,NA
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,0,-,-,-,21,3,1,422,31,Y,N,0.5,1,0.333333333,17,No Breakfast,6,NA
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,10,-,-,-,20,29,10,422,31,Y,N,0.5,1,0.333333333,18,No Breakfast,4,NA
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,5,-,-,-,19,10,4,422,31,Y,N,0.5,1,0.333333333,19,No Breakfast,13,NA
0,2,10,8,F,0,1,5,0,0,0,1,1,1,1,0,0,-,-,-,29,25,9,422,31,Y,N,0.5,1,0.333333333,20,No Breakfast,3,NA
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,15,3,2,21,16,45,16,337,32,Y,Y,0.75,1,0.666666667,1,No Breakfast,23,20
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,15,8,0,23,15,50,18,337,32,Y,Y,0.75,1,0.666666667,2,No Breakfast,7,9
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,10,6,3,27,18,48,17,337,32,Y,Y,0.75,1,0.666666667,3,No Breakfast,8,12
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,20,2,10,22,10,63,22,337,32,Y,Y,0.75,1,0.666666667,4,No Breakfast,4,9
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,5,26,16,36,0,60,21,337,32,Y,Y,0.75,1,0.666666667,5,No Breakfast,4,9
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,15,0,3,26,23,60,21,337,32,Y,Y,0.75,1,0.666666667,6,No Breakfast,4,7
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,20,8,10,19,1,53,19,337,32,Y,Y,0.75,1,0.666666667,7,No Breakfast,3,7
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,20,0,0,22,22,63,22,337,32,Y,Y,0.75,1,0.666666667,8,No Breakfast,4,7
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,3,0,42,33,0,46,16,337,32,Y,Y,0.75,1,0.666666667,9,No Breakfast,7,6
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,15,0,3,30,27,70,25,337,32,Y,Y,0.75,1,0.666666667,10,No Breakfast,5,4
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,15,-,-,-,23,50,18,337,32,Y,N,0.75,1,0.666666667,11,No Breakfast,12,NA
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,20,-,-,-,16,45,16,337,32,Y,N,0.75,1,0.666666667,12,No Breakfast,9,NA
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,10,-,-,-,24,41,14,337,32,Y,N,0.75,1,0.666666667,13,No Breakfast,3,NA
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,10,-,-,-,22,34,12,337,32,Y,N,0.75,1,0.666666667,14,No Breakfast,3,NA
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,5,-,-,-,25,27,10,337,32,Y,N,0.75,1,0.666666667,15,No Breakfast,4,NA
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,5,-,-,-,24,26,9,337,32,Y,N,0.75,1,0.666666667,16,No Breakfast,3,NA
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,3,-,-,-,18,3,1,337,32,Y,N,0.75,1,0.666666667,17,No Breakfast,3,NA
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,15,-,-,-,15,29,10,337,32,Y,N,0.75,1,0.666666667,18,No Breakfast,3,NA
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,5,-,-,-,19,10,4,337,32,Y,N,0.75,1,0.666666667,19,No Breakfast,3,NA
0,2,17,8,F,0,1,5,0,0,1,1,1,1,1,1,10,-,-,-,19,25,9,337,32,Y,N,0.75,1,0.666666667,20,No Breakfast,3,NA
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,10,3,2,18,13,22,8,383,33,Y,Y,1,1,1,1,No Breakfast,142,61
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,8,0,8,21,13,27,9,383,33,Y,Y,1,1,1,2,No Breakfast,11,10
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,8,0,6,28,22,46,16,383,33,Y,Y,1,1,1,3,No Breakfast,8,7
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,12,1,0,24,23,47,16,383,33,Y,Y,1,1,1,4,No Breakfast,4,17
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,12,0,0,25,25,49,17,383,33,Y,Y,1,1,1,5,No Breakfast,7,8
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,12,0,0,24,24,46,16,383,33,Y,Y,1,1,1,6,No Breakfast,10,8
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,13,1,0,22,21,43,15,383,33,Y,Y,1,1,1,7,No Breakfast,9,17
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,12,2,0,21,19,37,13,383,33,Y,Y,1,1,1,8,No Breakfast,8,8
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,10,1,3,25,21,42,15,383,33,Y,Y,1,1,1,9,No Breakfast,4,20
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,11,0,12,28,16,54,19,383,33,Y,Y,1,1,1,10,No Breakfast,2,11
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,8,-,-,-,25,37,13,383,33,Y,N,1,1,1,11,No Breakfast,19,NA
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,8,-,-,-,23,32,11,383,33,Y,N,1,1,1,12,No Breakfast,11,NA
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,9,-,-,-,17,17,6,383,33,Y,N,1,1,1,13,No Breakfast,3,NA
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,8,-,-,-,21,26,9,383,33,Y,N,1,1,1,14,No Breakfast,4,NA
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,10,-,-,-,16,18,6,383,33,Y,N,1,1,1,15,No Breakfast,15,NA
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,7,-,-,-,18,15,5,383,33,Y,N,1,1,1,16,No Breakfast,7,NA
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,8,-,-,-,18,18,6,383,33,Y,N,1,1,1,17,No Breakfast,3,NA
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,8,-,-,-,15,8,3,383,33,Y,N,1,1,1,18,No Breakfast,7,NA
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,5,-,-,-,17,5,2,383,33,Y,N,1,1,1,19,No Breakfast,4,NA
0,2,11,9,F,0,1,9,1,1,1,1,1,1,1,1,6,-,-,-,16,6,2,383,33,Y,N,1,1,1,20,No Breakfast,3,NA
0,2,18,9,M,0,1,2,1,1,0,1,1,1,1,1,2,0,9,26,17,22,8,448,34,Y,Y,0.875,1,0.833333333,1,No Breakfast,23,30
0,2,18,9,M,0,1,2,1,1,0,1,1,1,1,1,5,0,12,24,12,27,9,448,34,Y,Y,0.875,1,0.833333333,2,No Breakfast,14,15
0,2,18,9,M,0,1,2,1,1,0,1,1,1,1,1,8,0,6,28,22,46,16,448,34,Y,Y,0.875,1,0.833333333,3,No Breakfast,6,9
0,2,18,9,M,0,1,2,1,1,0,1,1,1,1,1,9,0,6,27,21,47,16,448,34,Y,Y,0.875,1,0.833333333,4,No Breakfast,5,9
0,2,18,9,M,0,1,2,1,1,0,1,1,1,1,1,10,0,3,27,24,49,17,448,34,Y,Y,0.875,1,0.833333333,5,No Breakfast,7,6
0,2,18,9,M,0,1,2,1,1,0,1,1,1,1,1,12,0,0,24,24,46,16,448,34,Y,Y,0.875,1,0.833333333,6,No Breakfast,4,5
0,2,18,9,M,0,1,2,1,1,0,1,1,1,1,1,9,1,0,26,25,43,15,448,34,Y,Y,0.875,1,0.833333333,7,No Breakfast,4,7
0,2,18,9,M,0,1,2,1,1,0,1,1,1,1,1,10,0,0,23,23,37,13,448,34,Y,Y,0.875,1,0.833333333,8,No Breakfast,6,7
0,2,18,9,M,0,1,2,1,1,0,1,1,1,1,1,8,0,15,27,12,42,15,448,34,Y,Y,0.875,1,0.833333333,9,No Breakfast,7,4
0,2,18,9,M,0,1,2,1,1,0,1,1,1,1,1,10,0,15,29,14,54,19,448,34,Y,Y,0.875,1,0.833333333,10,No Breakfast,4,4
